,sbd,tinh,toan,van,anh,ly,hoa,sinh,su,dia,gdcd
0,60000262,S? GDÐT B?c Liêu,5.6,6,5.2,0,0,0,6.75,7.75,7.67
0,60000263,S? GDÐT B?c Liêu,7.4,7.5,5.6,0,0,0,5,8,6.92
0,60000264,S? GDÐT B?c Liêu,7,8.25,3,0,0,0,7.25,7.75,6.5
0,60000265,S? GDÐT B?c Liêu,8.6,7.25,8.6,4.75,6.25,6.67,0,0,0
0,60000266,S? GDÐT B?c Liêu,6.4,6.75,6.2,4.75,5.25,4.92,0,0,0
0,60000267,S? GDÐT B?c Liêu,6.2,6.75,4.6,5.75,4.75,5.58,0,0,0
0,60000268,S? GDÐT B?c Liêu,7.8,7,7.2,0,0,0,7.25,8.5,7.5
0,60000269,S? GDÐT B?c Liêu,6.8,6.25,4,0,0,0,5.75,5,4.75
0,60000270,S? GDÐT B?c Liêu,6.2,7,4.4,0,0,0,6.5,9,7.92
0,60000271,S? GDÐT B?c Liêu,8,8,7,4,5,4.5,0,0,0
0,60000272,S? GDÐT B?c Liêu,9.2,8.25,6.8,7.75,5.75,6.58,0,0,0
0,60000273,S? GDÐT B?c Liêu,8.2,7.25,4.8,7,5,6.33,0,0,0
0,60000274,S? GDÐT B?c Liêu,6,7,2.2,0,0,0,7.25,7.75,6.67
0,60000275,S? GDÐT B?c Liêu,5.4,6.75,4.4,0,0,0,6,7.75,6.25
0,60000276,S? GDÐT B?c Liêu,9,7.25,7.6,7.5,7.5,7.75,0,0,0
0,60000277,S? GDÐT B?c Liêu,6.8,5.75,5.6,0,0,0,8.25,9,7.5
0,60000278,S? GDÐT B?c Liêu,9.2,5.25,7.8,5.5,4.75,6.25,0,0,0
0,60000279,S? GDÐT B?c Liêu,6.8,6.75,4.4,5.5,6.75,6.5,0,0,0
0,60000279,S? GDÐT B?c Liêu,6.8,6.75,4.4,5.5,6.75,6.42,0,0,0
0,60000280,S? GDÐT B?c Liêu,8.2,7,4,8,5.75,6.42,0,0,0
0,60000281,S? GDÐT B?c Liêu,7.6,8,7,5.5,6,5.75,0,0,0
0,60000283,S? GDÐT B?c Liêu,8.2,6,6,0,0,0,8.25,8.75,8.33
0,60000284,S? GDÐT B?c Liêu,8.6,7,9,7.75,4.25,6.25,0,0,0
0,60000284,S? GDÐT B?c Liêu,8.6,7,9,7.75,4.25,6.25,0,0,0
0,60000287,S? GDÐT B?c Liêu,8.8,7.25,5.2,7.5,6,7,0,0,0
0,60000288,S? GDÐT B?c Liêu,7.4,7.75,7,7.25,5.25,6.75,0,0,0
0,60000289,S? GDÐT B?c Liêu,7.2,7.25,7,0,0,0,6.75,9,7.67
0,60000290,S? GDÐT B?c Liêu,7.2,8.25,7,0,0,0,5.75,8.75,8
0,60000291,S? GDÐT B?c Liêu,7,5.75,5.4,0,0,0,8,9.25,8.75
0,60000292,S? GDÐT B?c Liêu,7.2,7.75,7.2,0,0,0,7.5,8.5,7.92
0,60000293,S? GDÐT B?c Liêu,7.2,4.5,2.6,0,0,0,5,7.75,6.25
0,60000293,S? GDÐT B?c Liêu,7.2,4.5,2.6,0,0,0,5,7.75,6.25
0,60000294,S? GDÐT B?c Liêu,7.8,5.25,4.6,0,0,0,6.5,7.5,6.75
0,60000296,S? GDÐT B?c Liêu,7.6,8,7.8,0,0,0,8.5,8.75,8.42
0,60000296,S? GDÐT B?c Liêu,7.6,8,7.8,0,0,0,8.5,8.75,8.42
0,60000297,S? GDÐT B?c Liêu,8.6,7,6.6,8.25,9,7.42,0,0,0
0,60000299,S? GDÐT B?c Liêu,9,7.5,7,8.25,6.25,7.33,0,0,0
0,60000300,S? GDÐT B?c Liêu,8.8,6.5,5.8,8.75,6,7.67,0,0,0
0,60000301,S? GDÐT B?c Liêu,9.4,6.25,7.6,9,7.5,8.25,0,0,0
0,60000302,S? GDÐT B?c Liêu,9.4,8,5.4,8.75,8.25,7.67,0,0,0
0,60000303,S? GDÐT B?c Liêu,8.4,7,5,7.25,5.25,6,0,0,0
0,60000304,S? GDÐT B?c Liêu,5,7.75,6.8,0,0,0,8.5,8.75,8.75
0,60000305,S? GDÐT B?c Liêu,8.4,7,7.6,7.25,5,6.33,0,0,0
0,60000305,S? GDÐT B?c Liêu,8.4,7,7.6,7.25,5,6.33,0,0,0
0,60000306,S? GDÐT B?c Liêu,8,6.75,5.4,7.25,5.5,6.5,0,0,0
0,60000308,S? GDÐT B?c Liêu,8.2,6.75,6,8.75,8.5,8.25,0,0,0
0,60000309,S? GDÐT B?c Liêu,8.2,7.5,6.8,8,5.75,7.25,0,0,0
0,60000310,S? GDÐT B?c Liêu,5.4,7,7.2,0,0,0,6,8.25,7.08
0,60000311,S? GDÐT B?c Liêu,5.6,9,5.2,0,0,0,7.5,7.75,8.17
0,60000312,S? GDÐT B?c Liêu,7.6,7,3.4,0,0,0,6.25,6,5.5
0,60000313,S? GDÐT B?c Liêu,9.2,8,9.2,7.5,6.25,7.42,0,0,0
0,60000314,S? GDÐT B?c Liêu,8.8,7.5,6.6,8.5,8,8,0,0,0
0,60000315,S? GDÐT B?c Liêu,7.4,7,3.6,5.5,5.25,5.42,0,0,0
0,60000316,S? GDÐT B?c Liêu,6.4,7.25,4.2,4,5.25,4.17,0,0,0
0,60000317,S? GDÐT B?c Liêu,7.4,7.75,5.6,0,0,0,7.75,9,8.33
0,60000318,S? GDÐT B?c Liêu,7.4,7,5.6,8,5.75,6.25,0,0,0
0,60000319,S? GDÐT B?c Liêu,8.6,6.25,3.6,7.75,5.25,6.83,0,0,0
0,60000320,S? GDÐT B?c Liêu,5.8,7.75,5.2,0,0,0,7.5,8.25,8.25
0,60000320,S? GDÐT B?c Liêu,5.8,7.75,5.2,0,0,0,7.5,8.25,8.25
0,60000320,S? GDÐT B?c Liêu,5.8,7.75,5.2,0,0,0,7.5,8.25,8.25
0,60000321,S? GDÐT B?c Liêu,7.6,7.25,6.8,0,0,0,8.25,9.25,8.42
0,60000324,S? GDÐT B?c Liêu,6.8,6.25,5.2,0,0,0,7.5,8.5,7.92
0,60000324,S? GDÐT B?c Liêu,6.8,6.25,5.2,0,0,0,7.5,8.5,7.92
0,60000324,S? GDÐT B?c Liêu,6.8,6.25,5.2,0,0,0,7.5,8.5,7.92
0,60000325,S? GDÐT B?c Liêu,7.2,5.5,4.8,6,5.25,5.92,0,0,0
0,60000328,S? GDÐT B?c Liêu,8.4,6,5.2,7.75,6.5,7.42,0,0,0
0,60000329,S? GDÐT B?c Liêu,9,5.5,4.8,9.5,4.75,7.83,0,0,0
0,60000330,S? GDÐT B?c Liêu,8,7.5,5.8,8.75,6,7.5,0,0,0
0,60000331,S? GDÐT B?c Liêu,8.6,7,6.4,8,4.25,6.75,0,0,0
0,60000332,S? GDÐT B?c Liêu,8.4,8.25,5,0,0,0,8,9.5,8.5
0,60000332,S? GDÐT B?c Liêu,8.4,8.25,5,0,0,0,8,9.5,8.5
0,60000332,S? GDÐT B?c Liêu,8.4,8.25,5,0,0,0,8,9.5,8.5
0,60000333,S? GDÐT B?c Liêu,9.6,6.5,4.6,9.5,5.25,7.67,0,0,0
0,60000336,S? GDÐT B?c Liêu,8.6,8,5.8,7.5,5.25,6.5,0,0,0
0,60000336,S? GDÐT B?c Liêu,8.6,8,5.8,7.5,5.25,6.5,0,0,0
0,60000336,S? GDÐT B?c Liêu,8.6,8,5.8,7.5,5.25,6.5,0,0,0
0,60000337,S? GDÐT B?c Liêu,8,6.25,6.6,5.5,5.5,6,0,0,0
0,60000337,S? GDÐT B?c Liêu,8,6.25,6.6,5.5,5.5,6,0,0,0
0,60000337,S? GDÐT B?c Liêu,8,6.25,6.6,5.5,5.5,6,0,0,0
0,60000340,S? GDÐT B?c Liêu,5,6.5,3.6,0,0,0,6.25,8.5,6.83
0,60000344,S? GDÐT B?c Liêu,3.2,6.75,2.4,0,0,0,8.25,7.75,6.67
0,60000345,S? GDÐT B?c Liêu,8.4,6.25,5.6,8.25,5.5,7.17,0,0,0
0,60000346,S? GDÐT B?c Liêu,5.8,6,3.4,0,0,0,5.5,7.25,6.33
0,60000347,S? GDÐT B?c Liêu,6.2,5.75,4.8,0,0,0,7,6.25,5.67
0,60000348,S? GDÐT B?c Liêu,8.6,7.25,5.6,6.5,6.75,6.83,0,0,0
0,60000349,S? GDÐT B?c Liêu,3.6,5,4,0,0,0,5.5,6.5,5.92
0,60000350,S? GDÐT B?c Liêu,7.6,7.25,5.6,0,0,0,7.25,7.75,6.17
0,60000351,S? GDÐT B?c Liêu,8.6,6.5,7.2,8.25,7.5,7.5,0,0,0
0,60000352,S? GDÐT B?c Liêu,8.8,6.5,7,8.5,7.75,8.25,0,0,0
0,60000353,S? GDÐT B?c Liêu,8.8,6.75,5.4,0,0,0,7.75,8.75,7.67
0,60000354,S? GDÐT B?c Liêu,6.8,6.25,4.2,4.25,6,5.25,0,0,0
0,60000355,S? GDÐT B?c Liêu,7.8,8.5,8.2,3.75,6,4.58,0,0,0
0,60000356,S? GDÐT B?c Liêu,6.8,6.5,7.4,0,0,0,7,8.25,7.75
0,60000357,S? GDÐT B?c Liêu,6.6,6.75,4,0,0,0,6.75,7,6.17
0,60000358,S? GDÐT B?c Liêu,8.6,8.5,8.8,0,0,0,7.75,9.5,8.58
0,60000359,S? GDÐT B?c Liêu,7,7.5,5.8,6.75,4.75,5.33,0,0,0
0,60000360,S? GDÐT B?c Liêu,6.4,6.75,5.8,7.75,7,7.25,0,0,0
0,60000361,S? GDÐT B?c Liêu,7.8,6,5.8,6.75,5.25,6.58,0,0,0
0,60000362,S? GDÐT B?c Liêu,8.2,6.5,5.6,7.75,5.75,7.08,0,0,0
0,60000363,S? GDÐT B?c Liêu,7,7.25,5.2,0,0,0,6.75,8.75,7.67
0,60000364,S? GDÐT B?c Liêu,6.8,7.5,5.2,5.75,6,5.75,0,0,0
0,60000365,S? GDÐT B?c Liêu,8.8,6,4.6,8.5,8.75,7.5,0,0,0
0,60000366,S? GDÐT B?c Liêu,5.6,4.75,2.6,0,0,0,8,8.25,6.92
0,60000367,S? GDÐT B?c Liêu,7.6,6.25,5.4,8.5,4,6.58,0,0,0
0,60000368,S? GDÐT B?c Liêu,5.2,6.25,3.2,0,0,0,5.25,7,6.83
0,60000369,S? GDÐT B?c Liêu,7.8,7.25,4.8,4.75,6.75,5.08,0,0,0
0,60000370,S? GDÐT B?c Liêu,7.6,8.25,6.6,7.25,7.25,6.5,0,0,0
0,60000371,S? GDÐT B?c Liêu,7.4,7.25,5.4,7.25,7,6.75,0,0,0
0,60000372,S? GDÐT B?c Liêu,6.6,6.25,3.6,0,0,0,5.75,7.75,6.75
0,60000373,S? GDÐT B?c Liêu,6.2,6.5,3.6,0,0,0,7.25,8,7.08
0,60000374,S? GDÐT B?c Liêu,6,7,3.4,0,0,0,7.25,7.5,7.83
0,60000375,S? GDÐT B?c Liêu,5.6,5.25,3.4,0,0,0,7,6.5,5.92
0,60000376,S? GDÐT B?c Liêu,7,6,4.2,0,0,0,6.75,8.25,7.17
0,60000377,S? GDÐT B?c Liêu,6.4,7.5,5.4,0,0,0,6.75,9,7.58
0,60000378,S? GDÐT B?c Liêu,6.8,7.5,5.4,0,0,0,8.25,8.75,8.67
0,60000379,S? GDÐT B?c Liêu,9.6,7,6.6,9,6,8,0,0,0
0,60000380,S? GDÐT B?c Liêu,6.8,6,3.8,0,0,0,5.75,7,7.08
0,60000381,S? GDÐT B?c Liêu,8.2,5.5,4.4,7.5,6.25,6.33,0,0,0
0,60000382,S? GDÐT B?c Liêu,8.4,8.25,5.8,0,0,0,8,8,8
0,60000383,S? GDÐT B?c Liêu,8,6.25,4.4,6,5.5,5.42,0,0,0
0,60000384,S? GDÐT B?c Liêu,8.4,7.25,3.4,7.75,7.5,6.42,0,0,0
0,60000385,S? GDÐT B?c Liêu,9.2,7,6,9.75,7.75,8.92,0,0,0
0,60000386,S? GDÐT B?c Liêu,7.2,5,7.2,4.5,4.75,5.33,0,0,0
0,60000387,S? GDÐT B?c Liêu,7,6.25,5.2,6,3.75,4.83,0,0,0
0,60000388,S? GDÐT B?c Liêu,7.6,6,7.2,7.5,4,6.08,0,0,0
0,60000389,S? GDÐT B?c Liêu,5.8,6.5,2.6,0,0,0,7.5,9,7.92
0,60000390,S? GDÐT B?c Liêu,7.4,7.5,5.8,0,0,0,7,8.25,7.75
0,60000392,S? GDÐT B?c Liêu,7.8,6.5,5,8,6.75,7.25,0,0,0
0,60000393,S? GDÐT B?c Liêu,7,8.75,5.2,5.25,5,4.92,0,0,0
0,60000394,S? GDÐT B?c Liêu,7.2,7.5,4,0,0,0,7,7.5,7
0,60000395,S? GDÐT B?c Liêu,8.4,6.75,7.6,6.75,7.25,7.42,0,0,0
0,60000396,S? GDÐT B?c Liêu,7.2,6.5,5.2,7.5,6.5,6.83,0,0,0
0,60000397,S? GDÐT B?c Liêu,7.4,6.25,4.2,7,5.75,6.25,0,0,0
0,60000398,S? GDÐT B?c Liêu,3.6,7,3.8,0,0,0,6.75,7,6.42
0,60000399,S? GDÐT B?c Liêu,8.2,6.5,8.2,9,4,6.83,0,0,0
0,60000400,S? GDÐT B?c Liêu,8.2,7,4,7.5,8.5,7.33,0,0,0
0,60000401,S? GDÐT B?c Liêu,3.6,7.5,3.4,0,0,0,6,8.25,6.83
0,60000402,S? GDÐT B?c Liêu,6.4,5,5,0,0,0,6.75,7.75,6.67
0,60000404,S? GDÐT B?c Liêu,5.8,4,2.8,0,0,0,4.25,6.5,5.5
0,60000405,S? GDÐT B?c Liêu,6,5.75,4.2,0,0,0,7.25,8.5,7.17
0,60000406,S? GDÐT B?c Liêu,8.4,7.25,7.4,0,0,0,8.5,9.25,9
0,60000407,S? GDÐT B?c Liêu,7.2,7.5,3.4,0,0,0,7.25,7.25,6.33
0,60000408,S? GDÐT B?c Liêu,6.6,6.5,4,0,0,0,6,7,5.92
0,60000409,S? GDÐT B?c Liêu,7,7.25,3.8,5.75,5,5.58,0,0,0
0,60000410,S? GDÐT B?c Liêu,8,8,5,0,0,0,8.75,8.75,8.67
0,60000411,S? GDÐT B?c Liêu,8.6,8.25,5.6,0,0,0,6.75,8,6.67
0,60000412,S? GDÐT B?c Liêu,8,6.25,7.2,8.75,6.5,7.17,0,0,0
0,60000413,S? GDÐT B?c Liêu,7.8,7.5,6.4,7.75,5,6.83,0,0,0
0,60000414,S? GDÐT B?c Liêu,8.4,6,5.8,5.75,4.75,6.33,0,0,0
0,60000415,S? GDÐT B?c Liêu,8.4,6.75,8.4,4.75,6.25,6.42,0,0,0
0,60000416,S? GDÐT B?c Liêu,7.8,6.6,6.2,0,0,0,8.25,7.5,8.08
0,60000417,S? GDÐT B?c Liêu,7.6,6.5,3.4,6.25,5.75,5.92,0,0,0
0,60000418,S? GDÐT B?c Liêu,7.2,8.25,3.6,0,0,0,7.25,7.75,7.75
0,60000419,S? GDÐT B?c Liêu,6.6,7,4.6,8,7,7.42,0,0,0
0,60000420,S? GDÐT B?c Liêu,9.2,8,8.6,8,9.25,8.08,0,0,0
0,60000421,S? GDÐT B?c Liêu,9.6,5.5,6.4,7.75,8.75,7.33,0,0,0
0,60000422,S? GDÐT B?c Liêu,6.6,6.5,5.6,0,0,0,6.25,8.25,6.92
0,60000423,S? GDÐT B?c Liêu,4.4,6.5,2.8,0,0,0,5,6.75,5.92
0,60000424,S? GDÐT B?c Liêu,8.2,7.5,3.2,7.75,4.75,6.5,0,0,0
0,60000425,S? GDÐT B?c Liêu,7.8,6.75,4.8,7,6.5,6.58,0,0,0
0,60000426,S? GDÐT B?c Liêu,8.2,8.5,4.4,8,7,6.92,0,0,0
0,60000427,S? GDÐT B?c Liêu,6.8,7.75,5.8,0,0,0,7.5,8.25,7.67
0,60000428,S? GDÐT B?c Liêu,5,6.75,3.2,0,0,0,6.25,7.25,6.08
0,60000429,S? GDÐT B?c Liêu,7.8,7.25,7.6,6.75,6.5,6.83,0,0,0
0,60000430,S? GDÐT B?c Liêu,7,6.25,5,0,0,0,7,8.25,7.83
0,60000431,S? GDÐT B?c Liêu,8.6,8.5,7.6,0,0,0,8.25,8.75,7.83
0,60000432,S? GDÐT B?c Liêu,6.6,8,4.8,5.25,5.25,5.92,0,0,0
0,60000433,S? GDÐT B?c Liêu,7.6,7.5,4.6,6.5,5.5,5.92,0,0,0
0,60000434,S? GDÐT B?c Liêu,7.6,6.5,5.2,0,0,0,8,9.25,8.08
0,60000435,S? GDÐT B?c Liêu,6.4,5.5,5.4,5.75,5.5,5.33,0,0,0
0,60000436,S? GDÐT B?c Liêu,8.8,7.25,6.8,3.75,5.75,5.83,0,0,0
0,60000437,S? GDÐT B?c Liêu,5.8,6,4.4,0,0,0,5,7.25,5.92
0,60000438,S? GDÐT B?c Liêu,8.4,7.25,4.6,6.25,4.75,5.75,0,0,0
0,60000439,S? GDÐT B?c Liêu,4.4,5.75,2.6,0,0,0,8,8,6.58
0,60000440,S? GDÐT B?c Liêu,8.6,8,8.6,0,0,0,8.25,8.25,8.08
0,60000441,S? GDÐT B?c Liêu,8.8,7,4.8,7.75,8.25,7.33,0,0,0
0,60000442,S? GDÐT B?c Liêu,4.2,7,2.4,0,0,0,7.75,8.25,7
0,60000443,S? GDÐT B?c Liêu,6.2,7,2.2,0,0,0,7,7.5,6.42
0,60000444,S? GDÐT B?c Liêu,5.6,5.25,4.4,0,0,0,8.75,9.25,8.08
0,60000445,S? GDÐT B?c Liêu,6.6,7.5,5.4,0,0,0,8.25,9,8.75
0,60000446,S? GDÐT B?c Liêu,7,6.75,3.4,0,0,0,7.25,8,7.08
0,60000447,S? GDÐT B?c Liêu,8.2,8.25,5,6.25,7.25,6.25,0,0,0
0,60000449,S? GDÐT B?c Liêu,7.6,6.5,6.4,0,0,0,7.75,9.25,8.33
0,60000450,S? GDÐT B?c Liêu,7.4,6,3.6,7.75,7.75,7.75,0,0,0
0,60000451,S? GDÐT B?c Liêu,7,6,3.4,0,0,0,4.5,7.25,6.25
0,60000452,S? GDÐT B?c Liêu,7.4,8,4.4,7.25,6.5,7.08,0,0,0
0,60000453,S? GDÐT B?c Liêu,7.6,7,4.2,0,0,0,8,8.5,7.75
0,60000454,S? GDÐT B?c Liêu,7.8,7.5,4.4,6.75,5.75,5.92,0,0,0
0,60000455,S? GDÐT B?c Liêu,8,7,5.2,7.5,6.75,7.42,0,0,0
0,60000456,S? GDÐT B?c Liêu,4.8,6.5,1.8,0,0,0,5.25,7.25,5.67
0,60000457,S? GDÐT B?c Liêu,9.4,7,8.2,6.75,7.25,7.42,0,0,0
0,60000458,S? GDÐT B?c Liêu,5.8,5.5,2.8,0,0,0,5.5,8.25,6.75
0,60000459,S? GDÐT B?c Liêu,7.6,6,8.8,0,0,0,7.75,9,8.08
0,60000460,S? GDÐT B?c Liêu,7.4,7,4.4,0,0,0,6.75,7.75,7.33
0,60000461,S? GDÐT B?c Liêu,9.2,7.5,7.2,9,6,8,0,0,0
0,60000462,S? GDÐT B?c Liêu,6.6,6.25,4.4,5.75,6.25,6.08,0,0,0
0,60000463,S? GDÐT B?c Liêu,8.8,7,5.8,8,6.25,7.67,0,0,0
0,60000464,S? GDÐT B?c Liêu,5.4,6,3.4,0,0,0,6.25,7.75,6.58
0,60000465,S? GDÐT B?c Liêu,7.6,7,6.8,0,0,0,7,8.25,7.17
0,60000466,S? GDÐT B?c Liêu,5,7,2.4,0,0,0,6.75,7.5,6.58
0,60000467,S? GDÐT B?c Liêu,7.4,7,4.2,0,0,0,8.25,8.25,8.17
0,60000468,S? GDÐT B?c Liêu,6.6,6.25,4,4,5,4.5,0,0,0
0,60000469,S? GDÐT B?c Liêu,7.8,8.5,6,0,0,0,8,9.5,9.17
0,60000469,S? GDÐT B?c Liêu,7.8,8.5,6,0,0,0,8,9.5,9.17
0,60000469,S? GDÐT B?c Liêu,7.8,8.5,6,0,0,0,8,9.5,9.17
0,60000469,S? GDÐT B?c Liêu,7.8,8.5,6,0,0,0,8,9.5,9.17
0,60000469,S? GDÐT B?c Liêu,7.8,8.5,6,0,0,0,8,9.5,9.17
0,60000469,S? GDÐT B?c Liêu,7.8,8.5,6,0,0,0,8,9.5,9.17
0,60000469,S? GDÐT B?c Liêu,7.8,8.5,6,0,0,0,8,9.5,9.17
0,60000470,S? GDÐT B?c Liêu,6.6,6,3.6,0,0,0,7,8.25,6.92
0,60000477,S? GDÐT B?c Liêu,8,7.75,8.2,3.25,4.75,5.42,0,0,0
0,60000478,S? GDÐT B?c Liêu,7.8,7.75,9,7,6,7,0,0,0
0,60000479,S? GDÐT B?c Liêu,8.2,6.75,4.8,7.5,4.25,6.42,0,0,0
0,60000480,S? GDÐT B?c Liêu,4.8,4.5,2.2,0,0,0,6.25,8.25,6.67
0,60000481,S? GDÐT B?c Liêu,5.8,6.75,5,0,0,0,7.25,9.25,8.33
0,60000482,S? GDÐT B?c Liêu,4.4,6.25,4.8,0,0,0,7.25,7.75,7.5
0,60000483,S? GDÐT B?c Liêu,8.4,7.5,4.2,7.5,4.25,6.5,0,0,0
0,60000484,S? GDÐT B?c Liêu,7.8,6.25,6,6.5,4,6.17,0,0,0
0,60000485,S? GDÐT B?c Liêu,6.6,7.5,6.6,0,0,0,8,9.75,8.58
0,60000486,S? GDÐT B?c Liêu,7.4,8.25,5.8,0,0,0,7,8,6.92
0,60000487,S? GDÐT B?c Liêu,8.8,8,8.6,7,6.75,6.42,0,0,0
0,60000488,S? GDÐT B?c Liêu,8,6.5,4.6,5.5,3.25,4.67,0,0,0
0,60000489,S? GDÐT B?c Liêu,7.8,8.25,7.4,0,0,0,8.25,8.5,7.83
0,60000490,S? GDÐT B?c Liêu,7,8.25,3.8,6.75,6,6.5,0,0,0
0,60000492,S? GDÐT B?c Liêu,6.8,8.5,4.2,0,0,0,8,9,8.58
0,60000493,S? GDÐT B?c Liêu,9,7,7,7.5,7.25,7.67,0,0,0
0,60000494,S? GDÐT B?c Liêu,6.2,7.25,5.4,7.5,7,6.83,0,0,0
0,60000495,S? GDÐT B?c Liêu,7.4,6.75,4.8,6.5,6.25,6.25,0,0,0
0,60000495,S? GDÐT B?c Liêu,7.4,6.75,4.8,6.5,6.25,6.25,0,0,0
0,60000498,S? GDÐT B?c Liêu,5.4,6,3.2,0,0,0,7.25,7.25,6.33
0,60000500,S? GDÐT B?c Liêu,7,7.75,5.4,6.5,6.25,6.25,0,0,0
0,61000001,S? GDÐT Cà Mau,5.6,5.5,6.6,0,0,0,5,7.75,6.92
0,61000002,S? GDÐT Cà Mau,7,7.75,4.4,5.75,6.5,6.25,0,0,0
0,61000003,S? GDÐT Cà Mau,6.8,7,4.4,6.25,5,5.42,0,0,0
0,61000004,S? GDÐT Cà Mau,7.8,8,5.6,8.25,6.25,7.58,0,0,0
0,61000005,S? GDÐT Cà Mau,8.2,7,5.6,7.75,6.5,7.42,0,0,0
0,61000006,S? GDÐT Cà Mau,7.8,7.75,6,8,6.75,7.33,0,0,0
0,61000007,S? GDÐT Cà Mau,7.6,6.25,8.8,5.5,5.75,6.25,0,0,0
0,61000007,S? GDÐT Cà Mau,7.6,6.25,8.8,5.5,5.75,6.25,0,0,0
0,61000008,S? GDÐT Cà Mau,5.2,5.5,3.6,4.5,3.5,3.75,0,0,0
0,61000010,S? GDÐT Cà Mau,8.2,6.75,3.6,6,5.5,6.17,0,0,0
0,61000010,S? GDÐT Cà Mau,8.2,6.75,3.6,6,5.5,6.17,0,0,0
0,61000011,S? GDÐT Cà Mau,4.6,5,3.2,3.25,3.25,3.17,0,0,0
0,61000013,S? GDÐT Cà Mau,5.4,3.75,2.6,6.75,4,5.92,0,0,0
0,61000014,S? GDÐT Cà Mau,6.2,4.5,4.6,2.25,3.5,3.08,0,0,0
0,61000015,S? GDÐT Cà Mau,7,6,2,3.75,6.5,5.08,0,0,0
0,61000016,S? GDÐT Cà Mau,8.4,7.75,4.2,9,6,7.17,0,0,0
0,61000016,S? GDÐT Cà Mau,8.4,7.75,4.2,9,6,7.17,0,0,0
0,61000017,S? GDÐT Cà Mau,8,9,8.8,0,0,0,7.25,9.75,8.58
0,61000019,S? GDÐT Cà Mau,8.2,8,6.4,8.75,9.25,8.25,0,0,0
0,61000020,S? GDÐT Cà Mau,9.2,7.75,6.8,8,8.5,8.08,0,0,0
0,61000021,S? GDÐT Cà Mau,8,7.75,7.8,6,5.75,6.17,0,0,0
0,61000021,S? GDÐT Cà Mau,8,7.75,7.8,6,5.75,6.17,0,0,0
0,61000022,S? GDÐT Cà Mau,7.6,6,4,6,5.75,6.25,0,0,0
0,61000024,S? GDÐT Cà Mau,8,8.5,5.8,6.5,7.75,7.42,0,0,0
0,61000025,S? GDÐT Cà Mau,6.8,4.75,4.4,5,4.75,5.25,0,0,0
0,61000026,S? GDÐT Cà Mau,8.2,7,7,7.5,6.25,7.5,0,0,0
0,61000027,S? GDÐT Cà Mau,8.6,8.25,3.6,7.5,6.25,6.58,0,0,0
0,61000027,S? GDÐT Cà Mau,8.6,8.25,3.6,7.5,6.25,6.58,0,0,0
0,61000028,S? GDÐT Cà Mau,6,7.25,3.4,4,7.5,5.17,0,0,0
0,61000030,S? GDÐT Cà Mau,7.6,6,3,4,3.5,4.17,0,0,0
0,61000031,S? GDÐT Cà Mau,9.2,5,5.4,8.5,9.25,7.92,0,0,0
0,61000032,S? GDÐT Cà Mau,6.6,6.75,6.2,6,5.25,5.5,0,0,0
0,61000032,S? GDÐT Cà Mau,6.6,6.75,6.2,6,5.25,5.5,0,0,0
0,61000033,S? GDÐT Cà Mau,7,5.5,3.6,4.25,3.75,4.25,0,0,0
0,61000035,S? GDÐT Cà Mau,8.2,5.25,4.4,7,7.25,7.08,0,0,0
0,61000036,S? GDÐT Cà Mau,8.4,6.25,6.6,7.5,7.5,7.83,0,0,0
0,61000037,S? GDÐT Cà Mau,6.6,6.25,5.2,6.5,5.75,6.33,0,0,0
0,61000038,S? GDÐT Cà Mau,8.4,7,4.2,6.75,7,7.17,0,0,0
0,61000038,S? GDÐT Cà Mau,8.4,7,4.2,6.75,7,7.17,0,0,0
0,61000039,S? GDÐT Cà Mau,8,6,4.8,5,4.75,5.42,0,0,0
0,61000041,S? GDÐT Cà Mau,8,5.75,6,5.25,5,5.92,0,0,0
0,61000042,S? GDÐT Cà Mau,9.4,7.5,7.8,8,7.25,7.92,0,0,0
0,61000043,S? GDÐT Cà Mau,9.2,8,7.6,7.5,6,7.33,0,0,0
0,61000066,S? GDÐT Cà Mau,7.4,7,5.8,5,4.25,5.17,0,0,0
0,61000067,S? GDÐT Cà Mau,6.6,6,4.4,7,5,6.17,0,0,0
0,61000068,S? GDÐT Cà Mau,5.6,7.5,4,0,0,0,8,8.25,7.58
0,61000069,S? GDÐT Cà Mau,6,4.75,4.4,0,0,0,6.5,9.25,8
0,61000070,S? GDÐT Cà Mau,7.2,7.5,8.4,0,0,0,8.25,9,8.33
0,61000070,S? GDÐT Cà Mau,7.2,7.5,8.4,0,0,0,8.25,9,8.33
0,61000070,S? GDÐT Cà Mau,7.2,7.5,8.4,0,0,0,8.25,9,8.33
0,61000070,S? GDÐT Cà Mau,7.2,7.5,8.4,0,0,0,8.25,9,8.33
0,61000071,S? GDÐT Cà Mau,4.4,7,2.6,5.5,5,5.17,0,0,0
0,61000075,S? GDÐT Cà Mau,7.6,7.75,2.8,5,5.25,5,0,0,0
0,61000092,S? GDÐT Cà Mau,6,6,4.6,0,0,0,7,8.75,8
0,61000093,S? GDÐT Cà Mau,6.4,6.75,3.2,0,0,0,7.25,9,8.17
0,61000094,S? GDÐT Cà Mau,7.6,7.5,6.6,7.5,5.25,6.58,0,0,0
0,61000095,S? GDÐT Cà Mau,8,8,4.6,0,0,0,7,9.25,7.92
